Statistical profiling result from profBloq.log, (6922 ticks, 39 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
    148    2.1%    2.6%  t node::fs::InternalModuleReadJSON(v8::FunctionCallbackInfo<v8::Value> const&)
     80    1.2%    1.4%  T _host_get_special_port
     79    1.1%    1.4%  T _mach_vm_map
     76    1.1%    1.3%  t node::fs::Open(v8::FunctionCallbackInfo<v8::Value> const&)
     75    1.1%    1.3%  t node::fs::InternalModuleStat(v8::FunctionCallbackInfo<v8::Value> const&)
     66    1.0%    1.2%  T node::fs::Close(v8::FunctionCallbackInfo<v8::Value> const&)
     35    0.5%    0.6%  T __kernelrpc_mach_port_get_context
     31    0.4%    0.5%  t std::__1::basic_ostream<char, std::__1::char_traits<char> >& std::__1::__put_character_sequence<char, std::__1::char_traits<char> >(std::__1::basic_ostream<char, std::__1::char_traits<char> >&, char const*, unsigned long)
     24    0.3%    0.4%  T _kdebug_typefilter
     21    0.3%    0.4%  t std::__1::ostreambuf_iterator<char, std::__1::char_traits<char> > std::__1::__pad_and_output<char, std::__1::char_traits<char> >(std::__1::ostreambuf_iterator<char, std::__1::char_traits<char> >, char const*, char const*, char const*, std::__1::ios_base&, char)
     20    0.3%    0.4%  T _posix_spawn
     19    0.3%    0.3%  t void node::Buffer::(anonymous namespace)::StringSlice<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&)
     17    0.2%    0.3%  T ___thread_selfid
     15    0.2%    0.3%  t node::EnvGetter(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
     12    0.2%    0.2%  T _mach_msg_destroy
     10    0.1%    0.2%  T _mig_strncpy_zerofill
      6    0.1%    0.1%  T _mach_get_times
      5    0.1%    0.1%  t node::fs::FStat(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.1%    0.1%  t node::fs::ReadDir(v8::FunctionCallbackInfo<v8::Value> const&)
